pc1,pc2,emotion_4class,speaker_id
25.620047,-5.438217,happy,Ses02M
-3.7457745,-10.577765,happy,Ses02M
-6.29512,-3.0316553,happy,Ses02M
-27.244408,-12.318877,happy,Ses02M
-17.86465,-9.422582,happy,Ses02M
-14.879169,-5.2594924,happy,Ses02M
-5.7713957,1.6410556,happy,Ses02M
-10.928176,-6.849667,happy,Ses02M
-8.749768,2.873937,happy,Ses02M
-38.609974,0.92049855,happy,Ses02M
-46.051464,-11.118773,happy,Ses02M
0.5118409,6.810759,happy,Ses02M
-48.287323,-9.9004,happy,Ses02M
-31.991713,-2.0121067,happy,Ses02M
3.9427297,-8.450245,happy,Ses02M
-30.275433,-16.363213,happy,Ses02M
-2.711559,-3.1900449,happy,Ses02M
-21.667946,-15.894135,happy,Ses02M
-45.306145,-23.90183,happy,Ses02M
-48.32448,-18.343422,happy,Ses02M
-30.448114,-16.951416,happy,Ses02M
4.9587502,-0.25736463,happy,Ses02M
23.041122,-6.005897,neutral,Ses02M
23.15084,-5.070952,neutral,Ses02M
-3.8041172,-2.1239028,neutral,Ses02M
20.131054,-1.8838819,neutral,Ses02M
-39.89729,-26.613634,neutral,Ses02M
-2.04989,0.8521866,neutral,Ses02M
-12.445267,-3.0978754,neutral,Ses02M
-37.405342,-13.828734,happy,Ses02M
-5.1300173,-4.232925,happy,Ses02M
-1.040077,-7.1777587,neutral,Ses02M
21.604746,-6.0337954,neutral,Ses02M
22.932583,-5.30658,neutral,Ses02M
21.74482,-0.5472003,neutral,Ses02M
-67.757706,-12.622994,angry,Ses02M
20.76275,-1.4362217,sad,Ses02M
10.050527,-8.304148,sad,Ses02M
0.4018627,-8.358816,sad,Ses02M
10.813826,-12.4460535,happy,Ses02M
-9.2082205,-3.9597898,happy,Ses02M
22.555777,-5.530929,happy,Ses02M
10.322334,-10.548334,happy,Ses02M
29.210201,-11.64965,happy,Ses02M
-6.9601164,-7.013109,happy,Ses02M
18.798277,-0.29284686,happy,Ses02M
-3.0722885,-0.5650194,happy,Ses02M
21.848686,-4.488741,sad,Ses02M
4.205331,-1.1553988,happy,Ses02M
-42.045536,-7.4949465,happy,Ses02M
8.554741,-0.44890586,happy,Ses02M
1.1366781,0.9606584,happy,Ses02M
9.37641,-2.5067048,happy,Ses02M
9.29146,-6.6346536,sad,Ses02M
14.027768,-2.1102376,happy,Ses02M
-13.8107,1.7264028,happy,Ses02M
17.735395,-5.4452987,happy,Ses02M
-53.464523,-23.37976,happy,Ses02M
-5.2566886,0.8339767,happy,Ses02M
8.454011,-4.770744,happy,Ses02M
11.93172,5.3684225,happy,Ses02M
13.822638,1.3707602,happy,Ses02M
2.3768451,0.7776123,neutral,Ses02M
-1.4097123,8.971762,angry,Ses02M
-0.5648576,1.9692938,angry,Ses02M
11.334853,6.583001,angry,Ses02M
15.059377,7.9933867,angry,Ses02M
22.054232,-8.362395,neutral,Ses02M
4.856976,-2.8869162,neutral,Ses02M
-16.628532,-3.5750794,neutral,Ses02M
13.349021,-1.370409,neutral,Ses02M
6.9904685,2.1356895,neutral,Ses02M
5.424078,-7.6650105,neutral,Ses02M
8.920597,1.5416119,angry,Ses02M
-0.45467368,4.0426593,angry,Ses02M
-9.695486,8.599205,angry,Ses02M
15.282925,-1.6191211,neutral,Ses02M
23.107304,-8.589128,neutral,Ses02M
15.115123,11.069721,angry,Ses02M
7.8059707,9.17927,angry,Ses02M
9.62455,9.011005,angry,Ses02M
-29.000877,7.493646,angry,Ses02M
16.395947,4.5119267,angry,Ses02M
15.740241,7.915623,angry,Ses02M
17.232168,8.563009,angry,Ses02M
21.86171,5.0587273,angry,Ses02M
-61.87637,2.7664475,angry,Ses02M
25.10435,-5.597092,neutral,Ses03F
23.028212,-4.000557,neutral,Ses03F
30.025253,-6.8222976,neutral,Ses03F
32.62261,-12.055485,happy,Ses03F
-7.2292376,4.309303,happy,Ses03F
-42.632744,-21.490574,sad,Ses03F
24.818237,-6.0188894,sad,Ses03F
5.5131226,-4.873442,sad,Ses03F
33.292324,-13.820225,sad,Ses03F
20.801311,0.68619037,sad,Ses03F
5.7490916,2.073982,sad,Ses03F
4.863128,0.41326833,sad,Ses03F
6.436268,1.6964232,sad,Ses03F
-17.645756,0.06115426,sad,Ses03F
24.098452,-8.374212,sad,Ses03F
-1.7306837,5.7562866,sad,Ses03F
23.510073,-6.1820827,sad,Ses03F
23.935883,-7.5981536,sad,Ses03F
-2.5508544,-1.3390583,sad,Ses03F
24.554634,-8.042566,sad,Ses03F
-24.443237,-9.182006,sad,Ses03F
-4.7754183,11.693135,sad,Ses03F
26.67782,-4.3542075,sad,Ses03F
12.485241,0.4328415,sad,Ses03F
-0.7331887,11.8180065,sad,Ses03F
-2.186355,-9.263428,sad,Ses03F
-11.924381,-12.678519,sad,Ses03F
20.640877,-7.7895365,sad,Ses03F
8.913891,0.78483266,sad,Ses03F
28.03893,-9.374525,sad,Ses03F
-12.387537,-6.7597413,sad,Ses03F
27.64905,-10.95301,sad,Ses03F
23.648972,-8.842508,sad,Ses03F
-13.024915,11.885772,happy,Ses03F
12.126678,4.9322543,happy,Ses03F
-31.988678,9.013062,happy,Ses03F
-11.4902315,9.786656,happy,Ses03F
-14.465924,12.857874,happy,Ses03F
-43.557617,6.525921,happy,Ses03F
-50.73462,3.5850048,happy,Ses03F
0.06528381,13.783908,happy,Ses03F
0.728286,7.1421447,happy,Ses03F
16.686413,4.045776,happy,Ses03F
-31.288622,11.219897,happy,Ses03F
17.258827,9.518892,happy,Ses03F
20.941664,0.75484896,happy,Ses03F
18.112164,0.7174448,happy,Ses03F
-11.235842,1.1565148,happy,Ses03F
3.8555748,8.801178,happy,Ses03F
-10.975665,1.5718721,happy,Ses03F
11.372856,-2.8140247,happy,Ses03F
-22.136753,0.64076364,sad,Ses03F
3.5894518,-8.311563,sad,Ses03F
21.944693,-6.621332,sad,Ses03F
25.4329,-6.1106796,sad,Ses03F
-1.5791231,15.942456,angry,Ses03F
-26.869995,3.329784,angry,Ses03F
-45.47201,6.8477774,angry,Ses03F
3.7064767,14.769487,angry,Ses03F
-0.7366722,7.779772,angry,Ses03F
20.244669,-0.72045165,angry,Ses03F
-20.349365,16.98471,angry,Ses03F
6.405766,13.274953,angry,Ses03F
-15.554978,12.538487,angry,Ses03F
7.149223,6.7263393,angry,Ses03F
12.882514,-8.461247,sad,Ses03F
16.850702,-7.294875,sad,Ses03F
6.9696264,-7.6115785,sad,Ses03F
-3.138138,-4.529764,sad,Ses03F
13.31205,-7.646658,sad,Ses03F
-17.862577,-14.26,sad,Ses03F
12.053384,-7.3467865,sad,Ses03F
21.17037,-10.935542,sad,Ses03F
21.542534,-8.985193,sad,Ses03F
11.570005,0.32712588,sad,Ses03F
-20.447855,-19.538912,sad,Ses03F
6.5072527,-6.3118277,sad,Ses03F
13.8129635,-12.2082,sad,Ses03F
1.108235,-5.0540037,sad,Ses03F
-10.904872,-9.52176,sad,Ses03F
4.686069,-7.0718527,sad,Ses03F
4.160093,-5.270908,sad,Ses03F
20.260643,-9.442627,sad,Ses03F
18.053234,-10.066023,sad,Ses03F
19.132717,-12.997781,sad,Ses03F
-16.829817,-20.099379,sad,Ses03F
-1.119547,-6.3040857,sad,Ses03F
6.1293626,-6.499717,sad,Ses03F
0.38323098,-4.0090294,sad,Ses03F
18.42248,-13.242265,sad,Ses03F
-11.805869,-25.28448,sad,Ses03F
-0.99995446,-5.669142,sad,Ses03F
9.287999,-2.2829263,sad,Ses03F
7.40965,-4.9453735,sad,Ses03F
-12.179417,-13.2678995,sad,Ses03F
20.354898,-9.050659,sad,Ses03F
13.005229,-13.620412,sad,Ses03F
26.213282,-7.413597,sad,Ses03F
8.710378,-4.5929604,sad,Ses03F
3.5223265,-7.347067,sad,Ses03F
20.450546,-9.9326315,sad,Ses03F
4.950989,9.9482565,happy,Ses03F
17.021671,-0.0019923062,happy,Ses03F
1.5758677,7.7244434,happy,Ses03F
-12.231259,18.47815,happy,Ses03F
-10.9268465,22.279087,happy,Ses03F
-66.77559,-2.6385195,happy,Ses03F
6.3283763,11.175756,happy,Ses03F
18.661161,2.4348757,happy,Ses03F
-20.098877,17.38466,happy,Ses03F
6.7173333,14.713682,happy,Ses03F
13.837729,4.2283273,neutral,Ses03F
-29.981804,4.7090907,happy,Ses03F
22.231222,-3.8451998,happy,Ses03F
15.334777,2.8928964,happy,Ses03F
-20.380116,19.523891,happy,Ses03F
-0.21478221,12.86164,happy,Ses03F
-4.070114,12.703835,happy,Ses03F
6.277714,5.2595816,happy,Ses03F
16.944862,-1.47704,happy,Ses03F
-39.836887,4.40155,happy,Ses03F
13.406383,10.93737,happy,Ses03F
17.167055,9.341151,happy,Ses03F
-2.2995663,10.34855,happy,Ses03F
4.693178,10.177642,neutral,Ses03F
-23.543892,14.469965,happy,Ses03F
10.554259,12.822482,happy,Ses03F
14.961603,11.011339,happy,Ses03F
12.761804,14.174362,neutral,Ses03F
23.54109,2.4404702,neutral,Ses03F
-20.056805,8.599168,neutral,Ses03F
-10.510819,6.849575,neutral,Ses03F
-0.32070073,7.660812,neutral,Ses03F
-26.441917,6.889074,neutral,Ses03F
8.446157,8.250905,neutral,Ses03F
8.331538,9.065924,neutral,Ses03F
-8.092266,9.961192,neutral,Ses03F
-26.668282,8.794767,neutral,Ses03F
-64.15193,-1.0018885,neutral,Ses03F
18.176996,2.2327907,neutral,Ses03F
-13.606751,8.990481,neutral,Ses03F
18.51878,2.9177825,neutral,Ses03F
-8.262114,4.1681423,neutral,Ses03F
8.431566,-0.70979375,neutral,Ses03F
15.593079,3.6760902,neutral,Ses03F
27.127274,-7.05248,neutral,Ses03F
30.919699,-7.3639607,neutral,Ses03F
18.40314,0.18988883,neutral,Ses03F
2.4640038,3.5559201,neutral,Ses03F
18.916357,-1.5123823,neutral,Ses03F
25.530735,-10.843017,neutral,Ses03F
24.147028,-2.085484,neutral,Ses03F
-38.71914,2.16888,neutral,Ses03F
-6.658459,7.9386616,neutral,Ses03F
8.738266,11.765591,neutral,Ses03F
18.855974,-0.8864326,neutral,Ses03F
12.901507,-4.8026967,neutral,Ses03F
4.047314,0.41446823,neutral,Ses03F
11.403281,4.071179,neutral,Ses03F
12.954682,0.5630103,neutral,Ses03F
-41.959362,0.42001906,angry,Ses03F
17.548552,-1.8473274,neutral,Ses03F
1.0007007,-3.365107,neutral,Ses03F
2.1673021,2.0881443,neutral,Ses03F
13.513424,-0.55934954,neutral,Ses03F
19.783176,-4.497873,neutral,Ses03F
19.121075,0.30116478,neutral,Ses03F
18.187445,-1.7033043,neutral,Ses03F
6.721757,-4.8643966,neutral,Ses03F
8.187149,-10.404799,neutral,Ses03F
16.721212,-0.93229413,angry,Ses03F
-4.526315,4.4557443,angry,Ses03F
8.62774,2.8034284,angry,Ses03F
21.964367,0.1200208,angry,Ses03F
-1.9270344,3.597549,angry,Ses03F
-12.720143,-5.6051965,sad,Ses03F
-39.663185,5.7537155,angry,Ses03F
6.8370457,15.865846,angry,Ses03F
-45.983994,18.095778,angry,Ses03F
24.281055,-3.3769276,sad,Ses03F
19.4908,-2.7266586,sad,Ses03F
22.514826,-2.3407185,sad,Ses03F
6.3675103,2.753501,happy,Ses03F
3.3397918,5.393738,happy,Ses03F
1.8559849,-0.280237,happy,Ses03F
7.1202865,-0.37222946,sad,Ses03F
6.169122,1.6881986,sad,Ses03F
25.141308,-8.083611,happy,Ses03F
9.339752,0.11111023,happy,Ses03F
13.863904,-9.838049,happy,Ses03F
1.1372325,2.4031572,happy,Ses03F
20.314432,-0.16498533,happy,Ses03F
-42.6209,-1.6708502,happy,Ses03F
-17.241364,6.455462,happy,Ses03F
5.7005134,3.5335302,sad,Ses03F
-8.43137,4.962141,sad,Ses03F
14.452999,-4.596693,sad,Ses03F
7.313374,-3.4414904,sad,Ses03F
25.086462,-7.5152535,sad,Ses03F
21.987995,-6.3062496,sad,Ses03F
16.041082,-8.954537,sad,Ses03F
14.139905,-5.234985,sad,Ses03F
-29.985157,-1.7025995,sad,Ses03F
3.3767638,-2.0943449,happy,Ses03F
27.452057,-4.2957315,sad,Ses03F
-27.55384,1.0284072,angry,Ses03F
19.565414,-6.0977063,sad,Ses03F
14.756178,1.3834677,sad,Ses03F
-21.474749,5.462993,angry,Ses03F
20.91012,-7.4559727,neutral,Ses03F
-30.99271,17.484312,angry,Ses03F
-32.80383,6.7116323,angry,Ses03F
1.1355416,-0.5404056,sad,Ses03F
15.303812,-5.85194,sad,Ses03F
13.038209,-7.99915,sad,Ses03F
-5.2791824,-10.295095,happy,Ses03F
-6.4690638,-5.6141977,happy,Ses03F
-2.1918046,-7.122965,happy,Ses03F
-1.7423265,-7.705928,sad,Ses03F
-2.5203645,-0.9756499,happy,Ses03F
14.430724,-2.9832578,sad,Ses03F
20.947372,-8.296681,sad,Ses03F
21.626947,-9.526902,sad,Ses03F
26.499931,-9.327374,sad,Ses03F
20.681416,-7.290279,sad,Ses03F
15.110958,8.0713625,angry,Ses03F
-9.565266,14.226639,angry,Ses03F
-4.5074472,6.646145,sad,Ses03F
3.9377477,3.316578,sad,Ses03F
-41.016323,-17.319597,sad,Ses03F
22.344128,-5.590269,sad,Ses03F
-13.499352,-14.037965,happy,Ses03F
12.965119,-8.813427,happy,Ses03F
11.761497,-7.0055037,happy,Ses03F
9.000112,-2.0748382,happy,Ses03F
8.550432,-10.556766,happy,Ses03F
16.33802,-5.423818,sad,Ses03F
28.035763,-10.800855,neutral,Ses03F
21.137993,-3.262792,neutral,Ses03F
1.5584961,4.9445763,happy,Ses03F
9.385916,9.320171,sad,Ses03F
-7.1082363,5.0627036,sad,Ses03F
-35.629097,1.5288823,happy,Ses03F
-8.103194,13.529629,happy,Ses03F
-0.6951733,13.507318,happy,Ses03F
-26.737923,20.839989,happy,Ses03F
2.041791,2.0687203,happy,Ses03F
6.0304832,5.6964574,neutral,Ses03F
16.497576,2.480496,neutral,Ses03F
18.01913,4.124069,neutral,Ses03F
22.734386,-4.528948,angry,Ses03F
21.900927,2.0674007,angry,Ses03F
-13.652717,11.633436,neutral,Ses03F
25.369173,-4.1541705,angry,Ses03F
-38.3352,23.935844,angry,Ses03F
-3.2534726,12.087422,angry,Ses03F
14.791483,7.027201,angry,Ses03F
-2.619757,12.992242,angry,Ses03F
-30.1922,14.410711,angry,Ses03F
-26.664202,23.159143,angry,Ses03F
-3.4486558,8.965053,angry,Ses03F
21.581945,-0.84242886,angry,Ses03F
-72.40067,4.1413164,angry,Ses03F
-10.969546,18.832705,angry,Ses03F
8.979851,2.1686249,neutral,Ses03F
-14.235327,20.730236,neutral,Ses03F
-16.713364,15.365425,angry,Ses03F
-45.605232,23.879505,angry,Ses03F
19.9228,-5.4523106,happy,Ses03F
17.027456,0.23299614,happy,Ses03F
18.475,-3.655563,sad,Ses03F
4.251824,8.248414,sad,Ses03F
7.2375526,0.43231124,sad,Ses03F
17.860943,-4.1873026,sad,Ses03F
10.273928,0.07822269,sad,Ses03F
-13.566693,-0.52385885,sad,Ses03F
15.088867,1.1661209,sad,Ses03F
-22.335756,13.1426525,sad,Ses03F
19.966713,-6.7882986,sad,Ses03F
-23.093218,7.2328186,sad,Ses03F
2.7451627,-0.46712747,sad,Ses03F
-56.91495,-10.597673,sad,Ses03F
10.736868,0.50950193,sad,Ses03F
2.3140938,-6.7474537,sad,Ses03F
18.258444,-6.9137006,sad,Ses03F
7.0867467,1.7430966,sad,Ses03F
-0.34207505,4.4325924,sad,Ses03F
22.003248,-0.38418677,sad,Ses03F
22.8353,-1.4371917,happy,Ses03F
-8.812548,19.638645,happy,Ses03F
-8.920723,16.715452,happy,Ses03F
-20.455357,15.773674,happy,Ses03F
-13.335575,10.391988,happy,Ses03F
-16.336502,14.908988,happy,Ses03F
-14.220039,8.861507,happy,Ses03F
13.503658,3.423905,neutral,Ses03F
-41.327663,0.83761156,happy,Ses03F
16.221739,2.09111,happy,Ses03F
3.2696865,1.4960212,neutral,Ses03F
0.7648585,9.925204,happy,Ses03F
19.101421,-1.9818586,happy,Ses03F
-51.97056,13.327467,happy,Ses03F
-7.9062567,14.569065,happy,Ses03F
17.73853,3.439646,happy,Ses03F
-4.773548,13.901786,happy,Ses03F
15.627288,6.3532047,happy,Ses03F
14.239665,4.719755,happy,Ses03F
-4.847669,10.914159,neutral,Ses03F
6.016647,4.1204014,neutral,Ses03F
20.601957,2.0660644,neutral,Ses03F
17.65394,4.4980664,neutral,Ses03F
26.916162,-7.77813,sad,Ses03F
24.776636,-1.655215,sad,Ses03F
16.022993,7.5334315,happy,Ses03F
14.504082,1.2657617,neutral,Ses03F
8.763677,5.0817156,neutral,Ses03F
-26.619032,13.045795,neutral,Ses03F
-15.709291,10.250068,neutral,Ses03F
6.9432116,8.379779,neutral,Ses03F
9.205953,4.085085,neutral,Ses03F
19.128105,-3.6010678,neutral,Ses03F
18.32691,2.441467,neutral,Ses03F
16.789412,8.210033,neutral,Ses03F
3.9857595,8.484908,neutral,Ses03F
-7.4173965,6.8095403,neutral,Ses03F
17.75569,6.742522,neutral,Ses03F
-9.467087,12.525026,neutral,Ses03F
13.8191395,5.048923,neutral,Ses03F
11.171312,4.034868,neutral,Ses03F
19.264715,2.010442,neutral,Ses03F
-23.942932,8.3695755,neutral,Ses03F
21.501654,3.4477968,neutral,Ses03F
-24.487528,14.364835,neutral,Ses03F
-8.157292,17.395359,angry,Ses03F
24.37641,-0.27060187,neutral,Ses03F
-8.036513,11.073025,neutral,Ses03F
19.730091,6.2488313,neutral,Ses03F
16.028849,2.239804,neutral,Ses03F
20.074669,7.0422378,angry,Ses03F
17.570374,-1.940119,neutral,Ses03F
-2.6374066,4.075108,neutral,Ses03F
13.243432,5.495852,neutral,Ses03F
20.531528,-3.8261192,neutral,Ses03F
21.816324,0.8193991,neutral,Ses03F
-22.120884,5.8780603,neutral,Ses03F
29.45674,-7.9566493,neutral,Ses03F
-15.686753,7.897969,neutral,Ses03F
10.588431,4.394438,neutral,Ses03F
12.906027,6.1897984,neutral,Ses03F
-4.8823214,7.106025,neutral,Ses03F
-21.30378,2.3130863,neutral,Ses03F
-0.47458053,3.669175,neutral,Ses03F
-1.1446469,8.309908,neutral,Ses03F
15.544745,5.1952453,neutral,Ses03F
6.486646,6.922887,neutral,Ses03F
-41.444004,-0.058349174,neutral,Ses03F
21.909801,-0.5544824,neutral,Ses03F
-19.00632,-4.892007,neutral,Ses03F
-23.741848,5.671648,neutral,Ses03F
-30.247053,5.6428504,neutral,Ses03F
19.059513,8.082009,neutral,Ses03F
-27.043331,5.3839827,neutral,Ses03F
19.446533,0.4499507,neutral,Ses03F
5.636771,6.0438933,neutral,Ses03F
21.616428,-10.42553,neutral,Ses03F
8.147418,5.4656057,neutral,Ses03F
7.1441154,-9.913773,sad,Ses03F
19.539963,-8.100816,sad,Ses03F
16.063011,-11.492243,sad,Ses03F
24.852348,-12.065735,sad,Ses03F
15.581042,-8.929845,sad,Ses03F
14.588406,-12.793998,sad,Ses03F
-0.7481928,-8.177875,sad,Ses03F
26.373549,-10.036639,sad,Ses03F
19.126013,-9.795454,sad,Ses03F
-13.240422,-17.204412,sad,Ses03F
13.768504,-9.97033,sad,Ses03F
26.461315,-10.799536,sad,Ses03F
-11.178654,-11.999858,sad,Ses03F
27.460976,-13.278244,sad,Ses03F
25.60501,-11.177474,sad,Ses03F
-9.548771,-8.378466,sad,Ses03F
17.064999,-9.124299,sad,Ses03F
27.261566,-10.753934,sad,Ses03F
20.603174,-9.944998,sad,Ses03F
14.570112,-12.857581,sad,Ses03F
12.560528,8.825105,happy,Ses03F
15.249109,9.6637335,happy,Ses03F
-37.41825,22.45387,happy,Ses03F
8.361982,18.232988,happy,Ses03F
12.923109,7.866312,happy,Ses03F
-30.043674,11.2884865,happy,Ses03F
22.645338,0.14835638,happy,Ses03F
-2.5840492,8.58517,happy,Ses03F
24.105146,-2.514085,happy,Ses03F
-32.679775,-0.60771024,happy,Ses03F
11.296571,3.3192682,happy,Ses03F
1.8074198,6.949163,happy,Ses03F
-1.3840188,7.59368,happy,Ses03F
1.4164412,13.539,happy,Ses03F
17.788795,1.3219906,happy,Ses03F
13.2186165,-4.3511987,neutral,Ses03F
15.956124,-5.82923,neutral,Ses03F
-39.879,8.738053,angry,Ses03F
12.318082,3.9323626,angry,Ses03F
-11.73789,8.446682,angry,Ses03F
-7.266695,12.744563,angry,Ses03F
-42.581215,13.290596,angry,Ses03F
19.606731,0.44018513,angry,Ses03F
16.880743,3.2060544,angry,Ses03F
-12.53329,-2.1576555,angry,Ses03F
4.1557074,-6.8885083,neutral,Ses03F
28.83189,-9.796233,neutral,Ses03F
20.775106,-7.9402614,neutral,Ses03F
-3.3500519,2.0523312,neutral,Ses03F
20.729227,-3.2242875,sad,Ses03F
20.601616,-0.29365358,sad,Ses03F
-4.6495233,-0.34466735,sad,Ses03F
-43.18082,5.517951,angry,Ses03F
21.097664,-0.49431473,angry,Ses03F
-9.451395,15.727505,angry,Ses03F
-4.7196865,8.889503,neutral,Ses03F
13.448267,1.4862946,neutral,Ses03F
-4.2240825,4.935062,neutral,Ses03F
-11.459165,12.532856,angry,Ses03F
6.3078446,-4.8174257,sad,Ses03F
-29.754238,12.407554,angry,Ses03F
13.511234,-4.2576404,sad,Ses03F
15.052569,-12.447201,sad,Ses03F
16.970783,2.5208483,angry,Ses03F
-16.784016,12.275727,angry,Ses03F
-6.7486925,14.58114,angry,Ses03F
-3.1698153,5.4191766,angry,Ses03F
0.1717243,-1.2551154,sad,Ses03F
-9.013763,-2.9361503,sad,Ses03F
-47.99641,4.968512,angry,Ses03F
-70.98388,-0.002873305,angry,Ses03F
-66.027145,7.1985517,sad,Ses03F
22.51402,-0.21512029,sad,Ses03F
-1.297852,-9.144542,sad,Ses03F
19.87764,-8.750987,sad,Ses03F
-17.931124,-5.26071,sad,Ses03F
-6.265473,0.1413669,sad,Ses03F
26.072515,-9.513179,happy,Ses03F
18.604969,-7.238037,happy,Ses03F
3.0295234,5.6082487,happy,Ses03F
4.5930276,5.6321764,happy,Ses03F
18.055754,-6.0701675,happy,Ses03F
20.234354,-2.4998648,happy,Ses03F
-18.695944,2.0264573,happy,Ses03F
11.95243,-6.355788,happy,Ses03F
15.135831,6.7685056,happy,Ses03F
-29.250275,15.842755,happy,Ses03F
7.3122306,-2.4194574,happy,Ses03F
22.48327,-3.7797182,sad,Ses03F
23.680819,-8.921626,sad,Ses03F
13.634512,-6.6835036,sad,Ses03F
-71.95792,-3.6500905,sad,Ses03F
10.648835,-6.24621,happy,Ses03F
24.025066,-3.98273,neutral,Ses03F
22.047773,-4.5148263,neutral,Ses03F
22.22431,-5.0078273,angry,Ses03F
22.130415,-5.125001,angry,Ses03F
-27.23428,4.773856,angry,Ses03F
-55.209023,-7.1817346,angry,Ses03F
3.1370099,8.487315,angry,Ses03F
-3.6051981,8.413867,angry,Ses03F
-30.450907,18.704908,angry,Ses03F
-46.019154,7.0148525,angry,Ses03F
-12.942626,13.444126,angry,Ses03F
10.329675,-2.9825952,sad,Ses03F
13.847905,-7.628504,sad,Ses03F
9.749415,-3.7357984,sad,Ses03F
24.843609,-8.5736065,sad,Ses03F
-8.987394,13.186306,angry,Ses03F
-10.786411,7.62187,angry,Ses03F
-45.79288,-11.20771,sad,Ses03F
-6.299993,0.089153714,sad,Ses03F
2.9918444,-1.7585633,sad,Ses03F
22.220419,-5.6915245,sad,Ses03F
-9.4831705,3.6463747,sad,Ses03F
-31.194798,-14.130319,sad,Ses03F
-11.489716,-19.855272,sad,Ses03F
3.9545429,-2.4865372,happy,Ses03F
14.218615,-5.6372676,happy,Ses03F
0.6722112,-5.943006,happy,Ses03F
7.6994944,-12.323451,happy,Ses03F
21.175041,-11.1331,happy,Ses03F
5.0228705,-5.4575744,happy,Ses03F
17.345667,4.5077834,happy,Ses03F
5.505704,9.453605,happy,Ses03F
-4.5726686,7.096664,happy,Ses03F
22.195574,0.02517249,happy,Ses03F
22.371521,-4.105549,sad,Ses03F
7.3933635,3.4755795,neutral,Ses03F
4.3310175,13.094209,angry,Ses03F
-2.9592676,6.5170007,neutral,Ses03F
6.0577836,5.3334713,neutral,Ses03F
-7.5687017,13.11761,neutral,Ses03F
3.2392945,6.3107705,angry,Ses03F
-4.987847,8.321981,angry,Ses03F
13.220813,0.36531088,neutral,Ses03F
20.7461,1.304628,angry,Ses03F
2.8997543,2.7979126,neutral,Ses03F
-7.4946094,4.6370664,neutral,Ses03F
16.210548,-1.675021,angry,Ses03F
19.611479,2.108528,angry,Ses03F
17.328165,2.0787027,angry,Ses03F
2.0202472,3.505593,angry,Ses03F
23.009693,-3.8378303,angry,Ses03F
-28.357456,10.295534,angry,Ses03F
20.066265,0.45572877,angry,Ses03F
-1.8452286,5.955274,angry,Ses03F
19.46705,0.8223813,neutral,Ses03F
-11.924623,4.1962743,angry,Ses03F
-18.674507,21.81855,angry,Ses03F
-2.8935797,14.574309,angry,Ses03F
-36.73123,-1.3045094,angry,Ses03F
-28.905928,12.617558,angry,Ses03F
-9.992164,15.942534,angry,Ses03F
-85.703094,1.7989316,angry,Ses03F
-20.79438,20.49532,angry,Ses03F
12.712209,-9.916238,neutral,Ses03M
-20.714203,-9.4470005,neutral,Ses03M
23.260786,2.4832587,neutral,Ses03M
18.397896,-2.0847383,neutral,Ses03M
22.477203,1.0054859,neutral,Ses03M
26.311335,-9.366143,neutral,Ses03M
-13.32692,-16.083418,happy,Ses03M
6.66902,6.3898907,angry,Ses03M
17.655453,5.4330716,sad,Ses03M
16.80529,-7.772371,sad,Ses03M
25.390755,-7.1798506,sad,Ses03M
10.288017,-8.489682,sad,Ses03M
6.123674,-11.512714,sad,Ses03M
10.657757,-10.588594,sad,Ses03M
24.044733,-6.8658323,sad,Ses03M
22.494339,-8.988559,sad,Ses03M
21.81299,-6.380226,sad,Ses03M
-7.945955,-7.821491,angry,Ses03M
4.540836,-11.618288,sad,Ses03M
5.634589,-9.106671,sad,Ses03M
27.370161,-14.0215,sad,Ses03M
-19.960573,4.8380656,happy,Ses03M
-3.6845334,5.7446213,happy,Ses03M
15.59755,2.5362573,happy,Ses03M
23.414747,-2.2759209,happy,Ses03M
-12.325662,4.761393,happy,Ses03M
-18.320723,12.0654335,happy,Ses03M
26.674965,-5.533931,happy,Ses03M
3.6411724,-6.758078,happy,Ses03M
3.365971,-9.685447,happy,Ses03M
15.839212,-3.2463002,neutral,Ses03M
20.593693,-7.6005993,neutral,Ses03M
6.061387,-3.0033414,neutral,Ses03M
14.464538,-5.3734126,neutral,Ses03M
25.926298,-12.252613,neutral,Ses03M
16.193056,-1.5607432,neutral,Ses03M
16.781893,-4.894267,neutral,Ses03M
23.430304,-8.495916,neutral,Ses03M
-15.745501,-3.2328722,neutral,Ses03M
3.5408604,-5.7969446,neutral,Ses03M
-6.6224833,-1.0040635,neutral,Ses03M
28.265408,-8.644558,neutral,Ses03M
-9.083597,-2.7762275,neutral,Ses03M
15.582995,-11.211742,neutral,Ses03M
14.857007,-2.543604,neutral,Ses03M
7.7640963,-8.270764,neutral,Ses03M
17.668264,-3.3222888,neutral,Ses03M
10.8683195,-5.757,neutral,Ses03M
5.0529294,-6.603682,neutral,Ses03M
15.752505,-10.713706,neutral,Ses03M
-5.617956,-9.428865,neutral,Ses03M
-11.379876,-11.175217,neutral,Ses03M
12.877708,-4.997141,neutral,Ses03M
-1.6330552,0.071551695,neutral,Ses03M
-5.1832666,8.755143,neutral,Ses03M
18.57494,1.0469875,neutral,Ses03M
24.861198,-10.981951,neutral,Ses03M
20.524181,-11.815527,neutral,Ses03M
-2.266922,-17.240839,sad,Ses03M
23.37083,-12.941782,neutral,Ses03M
17.85599,-9.146544,sad,Ses03M
9.909482,-9.898897,sad,Ses03M
