train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count,transcript_norm_for_match
iemocap_train_02913,iemocap_04683,Ses03M_impro02_M001,Ses03M_impro02,Ses03,Ses03M,male,sad,sad,18.5048,20.6139,2.109100000000001,2.5,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_M001.wav,True,2.109125,16000,1,Hey.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro02.txt,True,sad,2,0.375,0.25,0.25,IEMOCAP_full_release,1,hey
iemocap_train_04248,iemocap_07750,Ses04M_script03_1_M025,Ses04M_script03_1,Ses04,Ses04M,male,ang,angry,183.3,185.21,1.9099999999999968,2.0,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script03_1/Ses04M_script03_1_M025.wav,True,1.91,16000,1,Horrible thing.  I hated it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_script03_1.txt,True,angry,1,0.25,0.625,0.875,IEMOCAP_full_release,5,horrible thing i hated it
iemocap_train_05495,iemocap_09940,Ses05M_script03_1_M027,Ses05M_script03_1,Ses05,Ses05M,male,exc,happy,195.92,198.35,2.430000000000007,3.0,4.0,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script03_1/Ses05M_script03_1_M027.wav,True,2.43,16000,1,Horrible thing.  I hated it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_script03_1.txt,True,happy,3,0.5,0.75,0.75,IEMOCAP_full_release,5,horrible thing i hated it
iemocap_train_04030,iemocap_06772,Ses04F_script03_1_M029,Ses04F_script03_1,Ses04,Ses04M,male,neu,neutral,167.14,169.03,1.8900000000000148,2.0,3.5,4.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M029.wav,True,1.8899375,16000,1,Horrible thing.  I hated it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script03_1.txt,True,neutral,0,0.25,0.625,0.875,IEMOCAP_full_release,5,horrible thing i hated it
iemocap_train_05190,iemocap_08904,Ses05F_script03_1_M027,Ses05F_script03_1,Ses05,Ses05M,male,exc,happy,200.14,202.1,1.960000000000008,4.5,3.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script03_1/Ses05F_script03_1_M027.wav,True,1.9599375,16000,1,How long did that row last?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_script03_1.txt,True,happy,3,0.875,0.625,0.5,IEMOCAP_full_release,6,how long did that row last
iemocap_train_01814,iemocap_02609,Ses02F_script03_1_M028,Ses02F_script03_1,Ses02,Ses02M,male,neu,neutral,179.56,181.65,2.0900000000000034,3.0,2.6667,2.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M028.wav,True,2.09,16000,1,How long did that row last?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script03_1.txt,True,neutral,0,0.5,0.416675,0.416675,IEMOCAP_full_release,6,how long did that row last
iemocap_train_04031,iemocap_06773,Ses04F_script03_1_M030,Ses04F_script03_1,Ses04,Ses04M,male,neu,neutral,173.32,175.19,1.8700000000000043,3.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_1/Ses04F_script03_1_M030.wav,True,1.87,16000,1,How long did that row last?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script03_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script03_1.txt,True,neutral,0,0.5,0.5,0.5,IEMOCAP_full_release,6,how long did that row last
iemocap_train_00157,iemocap_00493,Ses01F_script01_3_F029,Ses01F_script01_3,Ses01,Ses01F,female,neu,neutral,266.31,268.5425,2.232500000000016,2.3333,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav,True,2.2325,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script01_3.txt,True,neutral,0,0.333325,0.25,0.25,IEMOCAP_full_release,2,how many
iemocap_train_00443,iemocap_01422,Ses01M_script01_3_F024,Ses01M_script01_3,Ses01,Ses01F,female,sad,sad,285.51,288.34,2.829999999999984,2.5,1.5,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F024.wav,True,2.8299375,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script01_3.txt,True,sad,2,0.375,0.125,0.25,IEMOCAP_full_release,2,how many
iemocap_train_01241,iemocap_02346,Ses02F_script01_3_F024,Ses02F_script01_3,Ses02,Ses02F,female,sad,sad,211.6,213.3,1.700000000000017,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F024.wav,True,1.6999375,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script01_3.txt,True,sad,2,0.5,0.375,0.375,IEMOCAP_full_release,2,how many
iemocap_train_02307,iemocap_04219,Ses03F_script01_3_F030,Ses03F_script01_3,Ses03,Ses03F,female,sad,sad,261.9782,264.5272,2.548999999999978,2.0,3.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_3/Ses03F_script01_3_F030.wav,True,2.549,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script01_3.txt,True,sad,2,0.25,0.625,0.375,IEMOCAP_full_release,2,how many
iemocap_train_02562,iemocap_05384,Ses03M_script01_3_F029,Ses03M_script01_3,Ses03,Ses03F,female,sad,sad,252.7072,254.9098,2.2025999999999897,2.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F029.wav,True,2.2025625,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script01_3.txt,True,sad,2,0.25,0.375,0.375,IEMOCAP_full_release,2,how many
iemocap_train_03459,iemocap_06492,Ses04F_script01_3_F024,Ses04F_script01_3,Ses04,Ses04F,female,sad,sad,201.5808,203.7483,2.1674999999999898,2.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_3/Ses04F_script01_3_F024.wav,True,2.1675,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script01_3.txt,True,sad,2,0.25,0.25,0.375,IEMOCAP_full_release,2,how many
iemocap_train_03693,iemocap_07513,Ses04M_script01_3_F022,Ses04M_script01_3,Ses04,Ses04F,female,sad,sad,198.5208,201.2968,2.775999999999982,2.0,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_3/Ses04M_script01_3_F022.wav,True,2.7759375,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_script01_3.txt,True,sad,2,0.25,0.5,0.5,IEMOCAP_full_release,2,how many
iemocap_train_04523,iemocap_08661,Ses05F_script01_3_F022,Ses05F_script01_3,Ses05,Ses05F,female,sad,sad,247.4448,249.2376,1.7927999999999995,2.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_3/Ses05F_script01_3_F022.wav,True,1.7926875,16000,1,how many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_script01_3.txt,True,sad,2,0.375,0.375,0.375,IEMOCAP_full_release,2,how many
iemocap_train_04810,iemocap_09698,Ses05M_script01_3_F023,Ses05M_script01_3,Ses05,Ses05F,female,sad,sad,234.02,235.64,1.619999999999976,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F023.wav,True,1.62,16000,1,How many?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_script01_3.txt,True,sad,2,0.375,0.25,0.375,IEMOCAP_full_release,2,how many
iemocap_train_01733,iemocap_02415,Ses02F_script02_1_M003,Ses02F_script02_1,Ses02,Ses02M,male,exc,happy,19.22,20.31,1.09,4.0,3.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script02_1/Ses02F_script02_1_M003.wav,True,1.09,16000,1,How you doing?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script02_1.txt,True,happy,3,0.75,0.5,0.625,IEMOCAP_full_release,3,how you doing
iemocap_train_02021,iemocap_03339,Ses02M_script02_1_M003,Ses02M_script02_1,Ses02,Ses02M,male,exc,happy,19.11,20.54,1.4299999999999995,4.0,3.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M003.wav,True,1.43,16000,1,How you doing?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_script02_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_script02_1.txt,True,happy,3,0.75,0.5,0.25,IEMOCAP_full_release,3,how you doing
iemocap_train_02686,iemocap_03894,Ses03F_impro06_M000,Ses03F_impro06,Ses03,Ses03M,male,neu,neutral,5.7363,8.15,2.4137000000000004,3.0,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_M000.wav,True,2.4136875,16000,1,How you doing?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro06.txt,True,neutral,0,0.5,0.25,0.25,IEMOCAP_full_release,3,how you doing
iemocap_train_01233,iemocap_02334,Ses02F_script01_3_F012,Ses02F_script01_3,Ses02,Ses02F,female,hap,happy,115.79,118.542,2.751999999999996,3.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script01_3/Ses02F_script01_3_F012.wav,True,2.752,16000,1,I almost got married two years ago.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_script01_3.txt,True,happy,3,0.625,0.375,0.375,IEMOCAP_full_release,7,i almost got married two years ago
iemocap_train_00149,iemocap_00479,Ses01F_script01_3_F015,Ses01F_script01_3,Ses01,Ses01F,female,neu,neutral,146.98,150.5845,3.6045000000000016,3.0,2.0,2.3333,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav,True,3.6044375,16000,1,I almost got married two years ago.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_script01_3.txt,True,neutral,0,0.5,0.25,0.333325,IEMOCAP_full_release,7,i almost got married two years ago
iemocap_train_00434,iemocap_01410,Ses01M_script01_3_F012,Ses01M_script01_3,Ses01,Ses01F,female,neu,neutral,161.93,165.3,3.3700000000000045,3.5,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_F012.wav,True,3.37,16000,1,I almost got married two years ago.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script01_3.txt,True,neutral,0,0.625,0.25,0.25,IEMOCAP_full_release,7,i almost got married two years ago
iemocap_train_04801,iemocap_09685,Ses05M_script01_3_F010,Ses05M_script01_3,Ses05,Ses05F,female,sad,sad,131.86,134.53,2.6699999999999875,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F010.wav,True,2.67,16000,1,I almost got married two years ago.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_script01_3.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_script01_3.txt,True,sad,2,0.5,0.25,0.375,IEMOCAP_full_release,7,i almost got married two years ago
iemocap_train_00939,iemocap_01363,Ses01M_script01_1_M041,Ses01M_script01_1,Ses01,Ses01M,male,ang,angry,412.13,414.78,2.6499999999999773,2.6667,3.0,3.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M041.wav,True,2.6499375,16000,1,I am thinking like that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script01_1.txt,True,angry,1,0.416675,0.5,0.666675,IEMOCAP_full_release,5,i am thinking like that
iemocap_train_02769,iemocap_04146,Ses03F_script01_1_M052,Ses03F_script01_1,Ses03,Ses03M,male,neu,neutral,434.9629,438.9589,3.9960000000000377,2.6667,2.3333,2.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_1/Ses03F_script01_1_M052.wav,True,3.996,16000,1,I am thinking like that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script01_1.txt,True,neutral,0,0.416675,0.333325,0.416675,IEMOCAP_full_release,5,i am thinking like that
iemocap_train_03145,iemocap_05315,Ses03M_script01_1_M046,Ses03M_script01_1,Ses03,Ses03M,male,sad,sad,407.0791,410.5946,3.515500000000032,3.0,2.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M046.wav,True,3.5155,16000,1,I am thinking like that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script01_1.txt,True,sad,2,0.5,0.375,0.625,IEMOCAP_full_release,5,i am thinking like that
iemocap_train_03593,iemocap_07097,Ses04M_impro05_F010,Ses04M_impro05,Ses04,Ses04F,female,neu,neutral,89.87,92.7589,2.8888999999999925,4.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro05/Ses04M_impro05_F010.wav,True,2.8888125,16000,1,I can't do that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro05.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro05.txt,True,neutral,0,0.75,0.25,0.375,IEMOCAP_full_release,4,i cant do that
iemocap_train_03044,iemocap_05056,Ses03M_impro06_M030,Ses03M_impro06,Ses03,Ses03M,male,sad,sad,219.2327,221.3744,2.1417000000000144,2.5,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M030.wav,True,2.1416875,16000,1,I can't do that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro06.txt,True,sad,2,0.375,0.25,0.5,IEMOCAP_full_release,4,i cant do that
iemocap_train_04510,iemocap_08620,Ses05F_script01_2_F017,Ses05F_script01_2,Ses05,Ses05F,female,ang,angry,145.66,147.32,1.6599999999999966,1.5,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F017.wav,True,1.66,16000,1,I can't help it!,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_script01_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_script01_2.txt,True,angry,1,0.125,0.625,0.625,IEMOCAP_full_release,4,i cant help it
iemocap_train_04794,iemocap_09657,Ses05M_script01_2_F017,Ses05M_script01_2,Ses05,Ses05F,female,ang,angry,135.41,136.9,1.490000000000009,2.0,3.6667,2.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_2/Ses05M_script01_2_F017.wav,True,1.49,16000,1,I can't help it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_script01_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_script01_2.txt,True,angry,1,0.25,0.666675,0.416675,IEMOCAP_full_release,4,i cant help it
iemocap_train_02289,iemocap_04169,Ses03F_script01_2_F021,Ses03F_script01_2,Ses03,Ses03F,female,sad,sad,135.23,137.16,1.9300000000000068,1.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_script01_2/Ses03F_script01_2_F021.wav,True,1.93,16000,1,I can't help it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_script01_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_script01_2.txt,True,sad,2,0.125,0.25,0.375,IEMOCAP_full_release,4,i cant help it
iemocap_train_02546,iemocap_05336,Ses03M_script01_2_F019,Ses03M_script01_2,Ses03,Ses03F,female,sad,sad,166.3855,168.0925,1.7069999999999936,1.5,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_2/Ses03M_script01_2_F019.wav,True,1.707,16000,1,I can't help it.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_script01_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_script01_2.txt,True,sad,2,0.125,0.25,0.5,IEMOCAP_full_release,4,i cant help it
